,0
93, Parson Office of Communications  8  And we are proud of these students for their commitment and working toward a better future for themselves and their families
94,  Would Miss Alexander and Mr
95," Webb please stand to be recognized?  As you can see, this program is making a real difference for many Missourians and that is why we must permanently establish this program"
96," In 2019, we also revamped Missouri One Start through the Talent for Tomorrow initiative and today that program is ranked NINTH in the United States"
97,"  In just three years, Missouri One Start has assisted companies locating or expanding in Missouri with more than 700 programs aimed at recruiting and training new employees"
98," More than 76,000 workers have received training through this successful program"
99,"  To continue on this path, we must have a talented and dedicated team across state government"
100,"  I know that many of you would agree, that Missouri has some of the best of the best in our ranks"
101," The success of our state relies heavily on these public servants, and we must ensure we are able to recruit and retain quality team members to serve Missouri"
102, AND that is why we are proposing an immediate 5
103,5 percent cost of living adjustment for all state employees
104,  This is long overdue
105, Another group of dedicated state team members is my Cabinet
106, Our administration wouldn’t have success without these individuals leading our state workforce
107,"  Leading 16 departments and 42,000 individuals is no small task, but we couldn’t be more proud of the work they do every day"
108,  Would members of my Cabinet please stand to be recognized for the incredible things you have done for the citizens of the great State of Missouri
109,    Missouri Governor — Michael L
110," Parson Office of Communications  9  The future of Missouri – and Missouri families – relies upon children being healthy, safe, and ready to learn"
111, We must continue to invest in our children and their education
112,"   My own daughter is a public school teacher, and I know the tough jobs our educators take on"
113, But they answer the call and work hard every day to prepare the next generation of Missourians
114,  Our students deserve a quality education and their parents demand it
115,  And that is why we are again fully funding the Foundation Formula
116,"   Our teachers, administrators, and staff work tirelessly to support Missouri’s students…  Last year, 95 percent of Missouri schools saw the value of in-person learning and did the right thing by keeping their doors open and our kids in schools where they belong"
117,"  AND thanks to their efforts, Missouri ranked 5th in the United States for highest proportion of in-person learning during the 20-21 school year"
118,"   Nothing can replace the classroom, and we are proud of those who recognize this and thank them for their dedication to Missouri children"
119,"   Unfortunately, Missouri is currently ranked 50th in United States for starting teacher pay and half of our new teachers leave the profession by their fifth year"
120,"   This is unacceptable, and we must do better"
121,"    That is why we are proposing to raise teacher pay in every corner of this state…  By partnering with local school districts, we can increase the baseline salary for new teachers to $38,000 dollars…and take the first step in addressing this issue"
122,  I want to take a moment to highlight one of our exceptional educators here in Missouri
123,  Ms
124, Beth Houf is the principal of Fulton Middle School and was recently named the National Principal of the year by the National Association of Secondary School Principals
125,   This marks the first time in our state history that a Missouri principal has earned this top recognition
126,   10  Missouri Governor — Michael L
127," Parson Office of Communications  We know the vast majority of Missouri educators get it right day-in and day-out, and Ms"
128, Houf is a shining example of someone who gets it right
129,  Ms
130," Houf, would you please stand to be recognized?   No one in this chamber would be where they are today without quality educators in their lives"
131,
132,
133,myself included
134,"   In the current labor shortage, we must make lasting investments in our state’s continuing education programs to prepare the next generations for the jobs of the future"
135,   That is why we are requesting $31 million dollars for our colleges and universities through MO Excels projects
136, This will help expand enrollment in high-demand jobs
137,"   Additionally, we are investing $20 million dollars in grant funding for our 57 area career centers to expand career and technical education programs"
138,"   With us here today, are students in career and technical education programs that represent schools and communities across the state that will benefit from these investments…  •  From Northland Career Center’s law enforcement training academy, we have… o  Major Audrey Strope and Sergeant Nate Wassam"
139,"  •  From Cape Girardeu Career and Technology Center, we have… o  Nicholas Hodges, Computer Networking and Security o  Lydia Strickland, Graphic Design o  Anwyn Suhr, Digital Media  •  From Carthage Technical Center Health Sciences, we have… o  Olivia Bourgaulet o  Danny Darland o  Carly Simpson   •  From Jefferson City Nichols Career Center, we have Cody Elliot, a 2nd year welding student"
140,"   •  From Pike-Lincoln Technical Center, we have… o  Destyni Gabel, Building Trades and Construction Missouri Governor — Michael L"
141," Parson Office of Communications  11  o  Haley Dowell, Auto Collision, o  Joel Mound, Diesel Technology"
142,"   It’s programs like these that offer a path for students to pursue high-demand, good-paying jobs, and we must continue to support them in this state"
143,  Please join me in recognizing these hard-working students
144,"     After working closely with Missouri’s higher education institutions, we are very proud to be able to increase our investment in higher education"
145,  We will recommend funding for the top capital improvement at state community colleges and 4-year institutions
146,"   Combined with the MoExcels projects and scholarship opportunities, this investment will total nearly $600 million dollars…   AND generate over $1"
147,1 billion dollars in economic impact for our state
148,"  Infrastructure As I’ve often said, workforce development and infrastructure go hand in hand"
149," For our state to be successful, we must invest in both"
150,  Communities across the state are faced with costly public water and wastewater system repair and replacement
151," In order for individuals to live, work, and raise a family, the maintenance and improvement of these public systems must be a priority"
152,  The state and local governments must work together to make meaningful and lasting investments that will strengthen every town and county in the state
153," Under our proposal, we will make $250 million dollars available to communities across the state to enhance access to safe drinking water and responsible wastewater… AND $150 million dollars to enhance storm water systems"
154,  Missouri Governor — Michael L
155," Parson Office of Communications  12  While I do not agree with the massive expansion of federal debt, the responsibility falls to us to invest wisely and make smart decisions…we must do what the federal government cannot"
156,"  Speaking of strengthening our communities, we are incredibly proud of the progress that has been made thanks to Focus on Bridges"
157, This program set out to repair or replace 250 bridges across the state
158,"  We are now nearing completion of 75 percent of those bridges, and this program’s success has allowed us to leverage hundreds of millions of dollars in additional infrastructure investments in every region of the state"
159, It is critical that we continue making these important investments
160,  That is why we are proposing $75 million dollars to continue our Transportation Cost-Share program for road and bridge projects that bring economic impact to our state…  And $100 million dollars to improve low-volume roads and minor routes across the state of Missouri
161,"  These are the hardest routes to fund and are important to local communities, especially in rural Missouri"
162,  This investment will help us free up additional funding for much needed projects in suburban and urban areas…leaving no region behind
163,"  This year, we are also proposing $400 million dollars to further increase broadband, the largest single investment in state history"
164," This investment will increase access across Missouri for rural areas, but also urban areas that are under-served"
165,"  With this plan, we will connect 75,000 households with high-speed broadband"
166, AND invest $30 million dollars toward constructing and upgrading cell towers to expand wireless networks across the state
167,  This is another core investment we are making for the next generation and the future of our state…   Agriculture Missouri Governor — Michael L
168, Parson Office of Communications  13  Road and bridge repair and broadband expansion are not only important for every Missourian but are critical for our state’s number one industry…Agriculture
169,"  For Missouri agriculture to remain strong, we must prioritize the extension of critical agricultural tax credits that support Missouri farmers and ranchers, ag-businesses, and value-added products"
170,  Because we must always stand with Missouri’s diverse group of agricultural producers
171," These men and women wake up every day to feed and fuel the world, AND this has been especially true over the past 22 months"
172," When we were facing tough food-supply chain issues…they adjusted, they adapted, and they put food on the table, allowing us to avoid the hardships experienced in other states"
173, That is why we are calling for $10 million dollars to expand agriculture innovation and workforce programs
174, Investments like this help ensure the agriculture way of life in the state of Missouri can be passed down to the next generations
175,"  Speaking of the next generations, seated in the upper gallery, we have members of the Paris, Missouri FFA Chapter, which was recently recognized as the 2021 National FFA Chapter of the year"
176,
177,
178, the highest award a chapter can earn in the nation
179,"  Out of nearly 9,000 chapters nationwide, we are proud to be home to the National FFA Chapter of the year and even prouder of the Paris students"
180,"  Would members of the Paris FFA, please stand to be recognized?  With nearly $94 billion dollars in economic impact and nearly 460,000 jobs, Missouri is an agriculture state, and we must never forget it"
181,"  AND as a third-generation farmer, you can rest assured that agriculture will always remain a top priority for this administration"
182,  Community Investments Another area of focus this year is on creating more opportunities for our communities
183,   Missouri Governor — Michael L
184," Parson Office of Communications  14  To further our goal to use public resources to make meaningful, long-term investments across the state, we will set aside $250 million dollars for a statewide revitalization grant program to spur local economic development"
185,"  This program will help bring economic opportunity to communities across the state, train more workers, define competitive advantages, and bring more jobs to Missouri"
186,"    Another asset for communities all across the state, is our state park and conservation network that is enjoyed by hundreds of thousands of visitors each year"
187,"  More and more people are getting out and experiencing Missouri’s great outdoors…  AND this year, we have an opportunity to solidify this state asset and economic driver and expand tourism"
188,"  By investing $69 million dollars to start construction on the Rock Island trail… We can help establish the largest circular rail-to-trail network in the United States and a world-class, one-of-a-kind destination for travelers coming to Missouri…while also supporting businesses and creating jobs"
189,  Health Care One of the lessons we learned from the COVID-19 pandemic is that we must also support our communities by strengthening our health care networks across the state
190, That is why we are asking for a $34 million dollar investment in rural communities to increase access to telehealth and telemedicine services
191,  Another historic investment we are recommending is a new multi-agency state health laboratory
192,"  This lab will accommodate the needs of the Department of Health and Senior Services, Department of Agriculture, Department of Conservation, and Department of Natural Resources and join them together on one campus"
193," This will lead to safer, healthier Missourians and a more efficient use of public resources"
194,"  This year, we are also proposing to double the capacity of our Missouri Autism centers"
195,  Missouri Governor — Michael L
196, Parson Office of Communications  15  This will help more families navigate the challenges of treating autism…  And reduce the backlog for Missouri families desperately needing services
197,  I want to thank State Treasurer Scott Fitzpatrick and the First Lady for helping bring this to our attention and working to get this done
198,"   Public Safety This year, we must take a renewed look at public safety and how best to fight violent crime"
199,   We must continue to support our law enforcement professionals who put their lives on the line to protect our families
200,"  We can do this by ensuring consistent requirements and appropriate penalties to hold violent criminals accountable…  While also protecting Missourian’s second amendment rights, just as our administration has always done"
201,"  That said, it’s not just how we deal with violent criminals, we must make sure those with behavioral health and substance use disorders receive the treatment and support they need"
202,"  Last year, with the support of the General Assembly, we made great progress in providing proper treatment options to Missourians by increasing community support through crisis stabilization centers and community behavioral health liaisons"
203,"  This year, we are asking to provide an additional $140 million dollars to support and increase services at health centers across the state"
204,"    Last year, we also highlighted the first law enforcement training academy in the country at a historically Black college at Lincoln University"
205,"   AND this year, we are building on that investment with over $11 million dollars for upgrades and to provide more scholarships for law enforcement officers to receive POST certification and put more officers on the streets"
206,  Missouri Governor — Michael L
207," Parson Office of Communications  16  Thanks to the leadership of Senator Williams, Senator Leutkemeyer, and Representative Roberts we can ensure our law enforcement professionals are using policing strategies and techniques that make us all proud"
208,  With us here today is a very special guest…Missouri State Highway Patrol Trooper Colton J
209, Beck
210,"  In December, Trooper Beck was attempting to conduct a routine traffic stop when the suspect fled and a pursuit ensued"
211," The suspect then opened fire on Trooper Beck, striking him in the face, neck, and upper torso"
212,"  Despite being seriously injured, Trooper Beck remained calm and assisted his fellow officers despite the threat posed to his life"
213,  He is a proud example of all law enforcement officers who serve this state honorably
214," Would you please join me in giving Trooper Beck a well-deserved round of applause?  Missourians respect law and order, but as a former Sheriff it alarms me to see some of the attitudes toward those who have taken an oath to defend our communities and keep us safe"
215,   We must work to strengthen our communities by supporting our men and women in law enforcement
216,  AND learn from the failed policies in other cities and states to never allow anti-law enforcement measures to take hold in this state
217,"  In Missouri, we DEFEND law enforcement, not defund them"
218,"  During my very first state of the state, I laid out our strategy to focus on workforce development and infrastructure…  Now, we have real opportunity to make lasting investments in these areas and the future of our state…  But with these opportunities comes a responsibility to be mindful about the role of government and where and how it should be involved"
219,  Government should invest…not waste;   Missouri Governor — Michael L
220, Parson Office of Communications  17  Government should lead…not dictate;   Government should support…not mandate;   AND we must all remember that
221,"   In this state…  We have created tens of thousands of new jobs, but we can do more"
222,"  We have built hundreds of new bridges and repaired thousands of miles of road, but we can do more"
223,"  We have expanded broadband to thousands of homes and businesses, but we can do more"
224,"  We have strengthened communities in urban areas, in suburban areas, in rural areas, but we can do more"
225,  AND we are ready to stand with each and every one of you to do more for the people of Missouri
226,   It is our time…and the time is now
227,"  CONCLUSION In closing, there’s a story from this past year that I want to share with all of you…  In September, I stood on the tarmac at Lambert Airport when a young man made his return home and when a family found the courage to welcome him…one last time"
228,  Corporal Jared Schmitz made the ultimate sacrifice for his bravery in defending his nation during the withdrawal from Afghanistan
229,"   He did his duty with honor and without question to protect freedom for his family, his community, his state, and his nation"
230,"   AND in such a difficult moment, one wonders how we can ever make it through…but by taking a look around, you can always find the answer… our people"
231,  When our nation couldn’t be more divided…I saw a community that couldn’t be closer
232,  Missouri Governor — Michael L
233," Parson Office of Communications  18  When a family felt pain and loss…I saw them embraced by friends, neighbors, and total strangers"
234,  In THIS challenging moment…I saw the best of who Missourians are
235,  And that’s why I’m proud to be the Governor of this great state
236,   AND as we close out these past 22 months and look to our next chapter…remember…our strength is our people
237,"  When times are hard, Missourians move forward"
238,"   When someone is down, Missourians lift them up"
239,"  These past years have been tough and dividing for a lot of people, but Missourians stay true…they give their best…and they always put others first"
240,  AND we are a better state…a better people… because of it
241,"   When we look to the future and not dwell in the past, when we find solutions instead of problems…when we stand together instead of apart…we can accomplish anything"
242,"    We must always Keep Pushing Forward in this state, because no one is coming to do it for us"
243,   Missouri is STRONG today and will be EVEN STRONGER tomorrow
244,   It is an honor and privilege to serve as the 57th Governor of the state of Missouri
245,"   God bless you, God bless the great state of Missouri, and God bless the United States of America"
246,  
