,0
46,"   Among those, one great example, Miguel Delgado and his wife, Jessica Morales, they're from the U"
47,S
48, territory of Puerto Rico
49," And Miguel earned, like many people in North Dakota have done, an animal science degree in 2014"
50," A friend invited him to take a vacation in Mandan, North Dakota"
51, He instantly fell in love with the land and the scenery
52, He found a job at a local cattle ranch and decided with Jessica to move to North Dakota
53,"   After the pandemic hit, one evening they were sitting with friends and they decided that North Dakota needed an authentic, Latin bakery"
54, Miguel felt that he could recreate his family's generational recipes
55," The couple did what entrepreneurs and risk takers do, they invested everything they had to launch El Coqui Bakery in south Bismarck in November 2020 with co-owners Jossef Feiner and Dyna Mena"
56,   Today that business is thriving
57," Miguel, Jessica, Jossef and Dyna are busy running a bakery and they couldn't be here today, but we know they're watching online"
58," So please join me in   welcoming them as some of the more than 100,000 new residents that have decided in the last decade to call North Dakota home"
59, Welcome
60,  The 2020 census also revealed that we're now the fourth-youngest state
61, This is a complete reversal from when we were one of the oldest states
62, We've got a number of students that are here in the room
63," Again, thank you to the Governor's Band and Choir"
64, And we want to give a shout out to them for helping us be one of the youngest states in the nation
65, And so we want to give a shout out to them
66," But as I hear myself saying that, technically, I guess your parents had a hand in that, anyway, but let's give them a hand for helping us do that"
67,"  ***  And we gave you one example of a startup, but businesses are booming in North Dakota"
68," Last year, we registered more than 30,000 new businesses, well, last two years, 30,000 new businesses in the last two years"
69,"   And on the big scale level, in the past year alone, we've seen announcements and transactions totaling more than $7 billion in capital investment in our energy industry, over $2"
70,"2 billion in announcements about projects coming for value-added agriculture, and there's been over $12 billion invested in North Dakota across bio-manufacturing, unmanned aircraft systems, and other technology-based businesses"
71," That is total investment coming into North Dakota, across energy, ag, and new, emerging technology businesses of over $21 billion"
72,   This isn't happening by accident
73," This massive investment, it's accumulation of years and decades of intentional effort by our state leaders to build a stable business tax and regulatory environment and to build a business friendly North Dakota"
74," So all of you that are here, particularly all the elected officials, current and past, you're all part of that"
75, Give yourselves a hand for that incredible work
76,"  Yes, we think of North Dakota as our Field of Dreams, but that Field of Dreams is becoming a reality"
77, We're attracting remarkable levels of investment
78, We're creating tremendous opportunity for today's workforce and for future generations
79,"  Today, the state of our state is strong and it's growing stronger by the day because of our unshakable faith in the unlimited potential of North Dakota and its people"
80,"  ***  Last year we saw again several historic challenges for our state, but North Dakotans showed that as always, we're up to the task"
81,   Regardless of the peaks and valleys of the ongoing global pandemic we know that keeping our schools open for in-person learning is the best for our students
82, And kudos to all of our teachers and administrators for making that happen
83, Let's give those teachers a round of applause
84,    We've encouraged people to visit with their trusted medical providers about vaccines
85," Vaccines, statistically, remain the best defense against COVID"
86, They drastically reduce the need for hospitalization
87," And as evidence of our focus from the beginning of protecting the most vulnerable, our skilled nursing residents and our staff are boosted and vaccinated at rates well above the national average"
88," And at the same time we will, and we will continue to push back when the federal government overreaches into personal liberty and individuals’ personal health decisions, or if they're overreaching into the rights of private business owners"
89," Washington needs to be reminded, the states created the federal government, not the other way around"
90,"  And during the nearly two years of this battle against the invisible enemy, the COVID virus, the pandemic has stretched our health care facilities and their personnel to their limits"
91,"   Our state's nurses, doctors, hospital and clinic staff, long-term care workers, first responders and others, even as we're here today, they continue to save lives through their tireless efforts"
92," Our state agencies and local public health units have supported them with everything from medical supplies, technical assistance, case reporting, offering and supporting with mass testing events, vaccine clinics, and all of this to help reduce the burden on the health care system so the health care system can take care of not just COVID, but all the health needs of the citizens of North Dakota"
93,"   And on the front line of that, of course, is our nurses"
94," And so to honor the incredible efforts by the state's over 22,000 licensed nurses, we're declaring this week Nurses Week in North Dakota"
95, Please join me in sharing our deepest gratitude for the truly lifesaving work of all of our state's nurses and the heroes of this pandemic
96,"  Of course, North Dakotas are not just known for our resiliency"
97, I think it's a source of pride for people that live here
98," And last year, Mother Nature tested us like never before with the worst drought conditions recorded in our state's 133-year history"
99,"   Using our whole-of-government approach we provided over $6 million in water supply and transportation aid to keep livestock herds watered and fed, leaving no stone unturned to help our farmers and ranchers"
100,"  For the first time in recent memory, our state's firefighters fought intense wildfires in every single month of the year, 2021"
101," Believe it or not, just last month, it marked the one anniversary of a massive January prairie fire along the North Dakota-South Dakota border that kicked off what would become the driest winter on record for our state"
102,"  And who could forget last April when windswept flames threatened to engulf our state's top tourist attraction, the city of Medora, and forced the city's evacuation"
103," We rapidly deployed our 'Always Ready, Always There' North Dakota National Guard"
104," They jumped in their helicopters, they flew west with 600-gallon water buckets to stop the fire and save Medora"
105," And they   collaborated, incredible collaboration among local, state, and federal agencies"
106," They not only saved the city, but they also saved the historic Chateau and the Burning Hills Amphitheater"
107,"   This winter, these firefighters are finally getting a well-deserved break after responding last year to an unprecedented 2,199 fires that consumed over 122,000 acres"
108, That's more than triple the annual number of wildfires in the previous five years
109," And we're so honored and pleased to have some of those firefighter leaders that are here with us today, Ryan, Kyle, Jeff, Josh, Lee, Jimmy, and Rod"
110," These heroes along with all of our state's firefighters who worked together all year to protect lives, prevent millions of dollars of property damage across the state, have our deepest appreciation"
111, Let's have those firefighters stand
112, Let's give them a big hand
113, Thank you for everything you've done
114,"  And while smoke and flames make wildfires noticeable by virtually anyone, makes for great photos for the press and the papers"
115," Our state continues daily, to face a far less visible threat"
116, And it is a threat
117," It's largely out of the public eye, but there continues to be a war on our state and our country led in many cases by state-sponsored cyberattacks"
118," When I say state-sponsored, we're talking China, Russia, Iran, North Korea, leading the pack"
119,"   Last year, the state of North Dakota defended against 4"
120,"5 billion, yes, that's billion with a B, 4"
121,5 billion attacks on state government
122," That includes K-12, higher education, and anybody else that's touching our state network"
123, That's more than double the number of attacks from two years ago
124, We have set up automated defense systems that stop most of those attacks
125," But our small set of team members at NDIT still had to handle over 50,000 cyberattack incidents last year"
126,   More must be done to protect our citizens trusted information and our way of life
127," Cyberattacks, ransom attacks, all too common these days"
128, It makes cybersecurity education more important than ever
129," We can and should be, we came close in the special session, we need to get it over the finish line, but we can be the first state in the nation to adopt computer and cyber science graduation standards for everybody in K-12 through college, through graduate school"
130," Our PK-20W initiative, which reflects every student from kindergarten through Ph"
131,D
132,", has already won awards for its statewide approach to computer science and cyber education in workforce training"
133,"  And speaking of awards, last weekend we held the first ever Cyber Madness Tournament in North Dakota"
134, And I want to say congratulations to the team from James Valley Career & Technology Center
135," These are high school students from Jamestown, Montpelier, Gackle-Streeter school districts"
136, They put their test against teams from all over the state
137, They put their skills to work
138, They came out on top
139, They won the competition
140, That team is here today
141," Please help me in congratulating Coach Heinert and team members, Jordan, Collin, Karl, and Mason"
142,   So cool
143, Did you guys have fun at Cyber Madness? Fun to come out on top? That's awesome
144, I love that you got class B and class A schools all working together on the same team
145, Was there anybody from Jamestown or was it all class B kids? One? Okay
146, All right
147, They let one class A kid   in
148," The First Lady's happy, Jamestown was represented"
149, There we go
150, Good job
151, Her home school
152," Anyway, but that's our future"
153," Defending our state, defending our nation"
154, Thank you
155,"  We are also the first state to authorize central, shared service approach to cybersecurity across all aspects of state government"
156," And our state network has 252,000 daily users"
157, We have over 400 entities
158, That gives us a surface area that's equal to a Fortune 50 company
159," Last spring, we signed milestone legislation that helped us defend against cyberattacks"
160," We also invested more than $15 million to enhance the state's cybersecurity software initiatives, and thank you legislature for that, but we're still facing huge risks"
161,  It is our duty as a state government to protect our citizens’ data and their digital livelihoods
162," In the 2023 session, looking ahead to that, we've got to advance additional investments in cybersecurity defenses"
163,"   ***  In November, we worked really closely with the legislature on a super successful special session"
164, It's only the 16th special session in our state's history
165," We passed in five, quick days, historic tax relief"
166," We strategically invested hundreds of millions of dollars of federal funding, not in filling budget holes"
167, We invested it in important projects with high return on investment with matching dollars that will help drive our state forward
168, And the legislature completed the legislative redistricting
169,"   Thanks to the legislative leadership and the strong starting point that came out of the work that we did with the legislators, and Brent and I, with the work and all the agencies on the Accelerate ND plan, again, that special session wrapped up in just five days, limiting the cost to taxpayers and probably the most productive five days in the history of the state in a legislative session"
170,"  Now, a lot of credit goes to the legislative leaders"
171, Three of those legislative leaders have since announced that their current term in office will be their last
172," Senate Majority Leader Rich Wardner of Dickinson, House Majority Leader Chet Pollert of Carrington, Senate Minority Leader Joan Heckaman of New Rockford"
173," They have all served their constituents and they've served all of North Dakota with dignity, they've served with grace, they've served with compassion, and they've served with courage"
174," Replacing these fine public servants will not be easy and they'll be dearly missed, we'll miss working with them on behalf of our citizens"
175, They're here today
176," Please join me in thanking Senator Heckaman, Representative Pollert, and Senator Wardner for their exceptional service"
177,"  That may be the last time you see Chet's face, because you're just going to see the back of his head on a motorcycle heading out of here"
178, That's what he's got planned
179," So we wish you well, thank you"
180," Thank you, Chet"
181, Thank you Rich
182," And thank you, Joan"
183,"  ***    Across our work in state government, of course it's a priority that we continue to engage with our tribal partners"
184, Our tribal partners are sovereign nations with which we share geography
185," The tribal enrolled members are also citizens of North Dakota, and it's our job as elected leaders in North Dakota to serve all citizens of North Dakota"
186,"   Last year, we reached an agreement with MHA Nation over the sharing of tax revenue on wells that straddled the edge of the Fort Berthold reservation"
187, This settlement helped take care of an unresolved tax agreement with the Three Affiliated Tribes and added that
188," In October, Chairman Fox and I, that was a great point of collaboration"
189,"   In October, there was more"
190," Chairman Fox and I signed what could be the first of what we hope will be many, including with all the tribes, mutual aid agreements with our tribal nations, allowing the nearest available law enforcement officer to respond to an emergency call, regardless of jurisdiction"
191,"  Folks, it's 2022"
192, It's America
193, A 911 dispatcher in our state should not have to ask someone if they're an enrolled member or not before they can determine which law enforcement agency can respond to an emergency in their home
194," This MOU that we signed with MHA, which MHA spans five counties, takes care of state, county, local, tribal"
195, Everybody in law enforcement's protected
196, Everybody knows how to make it work
197, All the tribes can benefit from this kind of agreement
198, I want to thank everybody on the North Dakota Highway Patrol team that helped make that happen
199,  The legislature also advanced a bill that would allow all tribes to sign collaboration agreements with the North Dakota IT Department to enter into agreements with the tribes to assist them with cybersecurity response
200, This is also super important because our networks are integrated
201," We've celebrated victories together with our tribes, but there's so much more work to be done"
202," But I can tell you from the meetings that we've had in the last six months, the spirit of collaboration is alive and well between the state of North Dakota and the tribes"
203,"  We all have a common desire to work for solutions to the challenges for the benefit of all North Dakotans, including the tribal members living across our great state"
204, These are our neighbors and our fellow citizens
205,  ***  Living in the land of the free and the home of the brave is something for which I know that we're all grateful
206," In North Dakota, we value and respect police officers who enforce the law, and we value and respect military service members who defend our most cherished freedoms"
207," As some states, and some of the iconic major cities of our nation, in the last two years have somehow chosen to tolerate lawlessness, they've chosen to defund their police, North Dakota and our cities, we've been backing the blue"
208," Last April, I had the privilege of signing legislation that provides health insurance benefits to the spouse and children of any emergency responder whose life is taken in the line of duty"
209,    And we pray for the safety of our North Dakota National Guard soldiers that are stationed both at home and abroad
210," And when I say at home, I mean including in Texas, securing our southwest border"
211, The states have stepped up to address this incredible border crisis that the current administration apparently refuses to even fix or even acknowledge
212, And we're showing our appreciation for our National Guard soldiers and airmen with more than just words
213, We fully funded the National Guard Tuition Assistance Program
214, We've approved dollars to lease land to expand the training range at Camp Grafton
215," And we've worked with lawmakers to exempt military retirement pay from state income tax, because those who serve their country have already paid society's tab"
216,"  We also extended the exemption to surviving spouses because we know when a family member serves in the military, so does the family"
217, These are small acts of appreciation to honor the courageous service of our military servicemen and women
218, It helps promote workforce participation
219, It will help those that have served in the military in North Dakota to choose to perhaps retire here
220, And it puts us on a path of our goal to make North Dakota the most military-friendly state in the nation
221,"  I'd now like to ask that all current service members, all military veterans, anybody who served in the police forces, or currently serves the police forces, to stand up, so we can express our unending gratitude to all of you"
222, Thank you for your service
223," I see Chairman Fox standing up over here, U"
224,S
225, Marines
226, Native Americans serve at a higher level than any other group in the country
227, Thank you and thank everybody else
228,"  ***  Just as law and order is essential to safe, healthy communities, so is infrastructure"
229," Not only the physical infrastructure such as roads, bridges, and flood protection, but also the infrastructure that supports strong workforce, strong families, and strong communities"
230, Both of these types of infrastructure are necessary for us to thrive
231," Let's take a look at the huge strides we've made this past year and where we need to do more in the future, especially on workforce"
232,  We entered 2021 with a bold proposal to our legislators: to pass the largest infrastructure bonding package in state history
233," Listening to the warnings of economists and reading the writing on the wall, seeing all the federal money being printed, we predicted that inflation would soar over a year ago with a massive influx of federal government spending, and also inflation because I have to say, the current administration's misguided economic policies, which are driving energy prices up"
234,"   Turns out we were right, unfortunately"
235," But last week, we learned that inflation had climbed to the fastest pace in 40 years, up a staggering 7"
236,5% from a year earlier
237, And North Dakotans are feeling the pinch
238," As inflation rises, so does the cost of borrowing money and higher interest rates"
239,     That's why we pushed so hard to pass our historic bonding bill last spring
240," That swift action, those bonds have already been issued, low interest rates have been secured"
241, They're taken at a time when interest rates were at a historic low
242," This is going to save, the legislature taking action last year is going to save tens if not hundreds of millions of dollars as we upgrade our roads and bridges, build new flood projects, and finish the ones we've started, work on water supply projects for our citizens"
243,"  And we are wisely using the Legacy Fund earnings, not the principal, the earnings, to pay off those bonds, so we don't have to use $1 of taxes of the state citizens"
244, This was a financially conservative thing to do
245, We thank our legislators for embracing the tool of bonding at this strategic time
246,"   With the costs of goods, services, and materials rising, we've moved quickly to get the biggest bang on our federal dollars that have come through"
247," And while some states were waiting until their regular session, our legislature acted"
248, They moved quickly
249," With a special session, we deployed those ARPA dollars in November"
250, And we're avoiding some of the corrosive power of inflation and putting ourselves at a competitive advantage over states that have yet to act on their federal aid
251, That's smart
252," It's conservative, and it's really great in terms of how we're doing cash management"
253,"   In this biennium alone, we've made a record level of strategic investments in infrastructure, $2"
254,3 billion
255, That brings our five-year total in our administration to over $6 billion invested in physical infrastructure
256,"  And this of course, right here, since we're in Fargo, we need to mention the $435 million bonding package for the Fargo, Moorhead, West Fargo, Horace, Harwood area diversion project"
257," That enabled the project officials, that bonding, to close the contractor agreement, lock in lower pricing through a private-public partnership"
258," In fact, the U"
259,S
260," Army Corps of Engineers has estimated that because of that action taken last year, and now the bidding with the private-public partnership completed, without that the diversion would've taken until 2042, 15 years after what is now the estimated completion date"
261, That cost of taking 15 years longer would've been $330 million more
262,"  Instead, the diversion is now 35% complete"
263," Substantial completion is slated for spring of 2027, reducing catastrophic flood risk to a metro area that includes over 20% of the K-12 kids in our state, over 25% of the current hospital capacity in our state, over $25 billion of property value, and an entire university and 55 and growing K-12 schools"
264," This protection, protecting this metro area, this couldn't have happened without the work of our legislature, without the work of city and county leadership across the border into Minnesota"
265, Wouldn't have happened without the work and collaboration with the state of Minnesota and their governors
266," And it wouldn't have happened without the hard work of our Congressional delegation, especially Senator John Hoeven, who helped secure the federal funding that completed the whole project"
267,"    By completing this project faster, we're reducing risk"
268, We're saving homeowners thousands of dollars each
269," Cumulatively, it's tens of millions of dollars annually being saved that will no longer have to go towards flood insurance in the metro area"
270," And we're protecting all of this property value, all the hospitals, everything I've talked about"
271," So it's really incredible, but so many people in this room were involved in that"
272," But I do want to say one other thing because I look around the room and I know there's people here that I've been with, and we've been shoulder to shoulder"
273, And we've been stacking sandbags for the last – my lifetime in Fargo
274," So anyway, I'd just like to say I think I've done enough stacking of sandbags"
275," So I want to thank everybody that was involved in this, to say thank you"
276, It's about time we got this thing done
277,"  Before Governor Guy passed away in his 90s, and he'd grown up Amenia, my dad grew up in Arthur, they knew each other from college at NDSU"
278, They were in the same fraternity
279, They knew each other
280, They both signed up for World War II at the same time in a line in Casselton at the gym
281," He asked me about 15 years ago to go out to lunch, and when I was just working here in Fargo"
282," And what he wanted to talk about was, and it was after we'd had some big floods in Fargo, and he wanted to talk about, hey, you know in the '30s, there was a drought"
283, It was an extended drought
284, The city almost ran out of water
285, He'd been working on Garrison Diversion as governor from 1960 to 1972
286," He's like, ""That's something that has to get done"
287,"""   This legislature has committed an additional $50 million for the Red River Water Supply Project"
288, It's going to provide emergency water supply to central and eastern North Dakota
289, And we're talking about providing water to 40% to 45% of the people in the state
290, We're talking about the entire Red River Valley and everything that's outside of the Missouri River Basin
291, It's a huge piece of our economic engine
292, But we're going to have this backup water supply
293," It's only been promised, it's been pursued, it's been planned, for six decades"
294, It's going back to the '60s
295,  We're finally getting ready to have a drop of Missouri water cross the continental divide and come to the eastern part of the state
296," This is why we went through the pain of flooding the land, the tribal lands, the state lands, flooded all of this great bottom land in the Missouri River, which everybody loves now for fishing, but all that flooding of all that acreage was meant to provide a million acres of irrigation and water supply for the rest of the state"
297, That was the vision of Garrison Diversion
298, It wasn't all about fishing
299," We love the fishing, but it's not a million acres, we're irrigating about 11,000 acres"
300,  There's not been a drop of water come to the east
301," We finally have a chance to get this thing done, that along with NAWS to get Missouri River water up to the north central part of the state, Minot and the Souris River Basin"
302, These are huge things
303, The legislature understands this
304, They're investing in this infrastructure
305, And this will provide more certainty and resiliency for our farmers and ranchers in the rest of our state
306, They know they can rely on the abundant clean water supply provided by the Missouri
307," And like flood protection for Fargo, these water supply projects, super critical"
308, It's about time
309, Give yourselves a hand for helping to make this happen
310," Way to go, team"
311,"    And of course, these days in addition to the physical infrastructure of water projects, bridges, highways, whether it's telehealth, behavioral health, education, connecting every combine and every tractor, we have got to have the world's leading broadband access"
312, And we continue to position ourselves in that way
313, State lawmakers committed an additional $45 million in federal funds for building out our broadband infrastructure
314, We already led the nation before that $45 million investment
315," We literally were the best in the country in terms of when the pandemic hit, we could reach 99% of our students had an access to internet at home"
316, That was higher than any other state in the country
317, We can be the first state in the nation to achieve 100% broadband access
318,  And we're not talking dial up speeds
319, We're talking gigabit type speeds
320," Why does that matter? It levels the playing field for everybody as a citizen, and for students, and it levels the playing field for our small communities where people can now literally work from anywhere for almost any company in the world, regardless of geographic or demographics"
321, It is a huge advantage
322, We're in the front
323, Let's keep building on our lead
324, Let's make it happen
325," Way to go, North Dakota"
326,"  ***  But as we invest in all this future, some people might say, ""Wow, where are all the dollars going?"" But I want you to know again, working with the legislature, we're also saving for the future"
327,"   Thanks to conservative budgeting, prudent fiscal management, our state's reserve funds are in better shape than they ever have been"
328, The rainy day Budget Stabilization Fund sits at $750 million
329," In Century Code, that's it's cap, that's as filled as it can fill"
330," The Strategic Investment and Improvements Fund will have an unobligated balance of more than $900 million, unobligated balance in just a cash checking account by June of 2023 if the current oil prices continue"
331," And based on the current conservative forecast, and I say conservative because we've been tracking ahead of that the first eight months of this biennium, the Legacy Fund will have nearly tripled in value in just eight years by the end of this biennium, from $3"
332,3 billion in 2015 to $9
333,3 billion
334,   These reserve funds and our strategic use of federal funding has allowed us to provide historic tax relief during this special session
335," We approved an estimated $211 million in income tax credits, allowing approximately half, half of North Dakotans, get to keep their hard earned money"
336," The people that were working during the pandemic were the people that have income tax to pay, they get to keep their money in their pocket"
337," We also have permanently eliminated the state income tax on Social Security income, saving our seniors nearly $15 million over the next two years"
338,"   We know that when it comes to taxes though, our citizens are concerned about property taxes"
339, Property taxes are locally levied
340, This is the thing that hits many of our citizens the hardest
341, And the state has been for the last decade trying to do their part to lessen that impact
342, The current   budget includes $175 million in local property tax relief because the state continued to cover the cost of county social services that used to be done by local property taxes
343, The state also is providing $1
344,2 billion in property tax relief through a school funding formula this biennium
345," That's this biennium, $1"
346,2 billion that would only a decade ago have been paid locally is now being paid by the state
347,  But we still have a problem
348," With inflation coming, with people moving to North Dakota, with supply chain issues, property valuations are rising, home prices are going up, inflation is driving properties up"
349," When property values go up, valuations go up"
350," And unless a school district, a city and a county, or a park district, unless they lower their mill rate, unless they lower their tax rate, their revenue's going to go up"
351," So as citizens, we can have local officials say, ""We didn't raise your taxes,"" but they're getting more revenue with inflation"
352," And everybody calls their state legislator and says, ""Do something about property taxes"
353,"""  We have to fix the problem at the local level"
354," It's up to all of us as North Dakota residents to ensure that when we're doing these local property tax dollars, to ensure that when we're doing this thing, that we're giving feedback to those locally elected leaders, and that they're making smart decisions, and that they're being used effectively and as efficiently as possible at the local level"
355,"  We've made progress on tax relief, but we can't stop there"
356, We need to continue finding ways to simplify our tax code
357," We need to create a better business tax environment, particularly now when we're competing"
358, We need to make sure that we're cutting red tape and cutting regulation to make sure that people that want to live in our state can
359," And we have to make sure that any attempt at state-funded property tax relief actually finds its way to the citizens, rather than being slowly eroded through property value increases, fiscally uneconomic premature growth of public-funded infrastructure on the edges of our city"
360,  This economics piece is simple
361, Private capital that flows to an area in any city where there's existing infrastructure is a winner for all taxpayers
362, Public capital projects on the Greenfield edges of our communities literally do not pay for themselves and cost taxpayers money
363, This is a lesson we need to learn at all levels of government
364, Continued smart tax reform is the key priority over the next 10 months
365," Our administration will work with the state tax commissioner, OMB director, key legislators, to work to bring meaningful tax reform proposals to the 68th Legislative Assembly in North Dakota"
366,"  We've got the smarts, the brains, and the people and the dollars to be able to fix this"
367, And it starts with how we design our communities
368, Our citizens work hard for their money
369," We should work even harder at government to make sure that we aren't taxing them, that we're not taxing them unnecessarily and that we're not designing cities that aren't sustainable financially into the future"
370,  ***     The adversity that past generations overcame on these unforgiving plains has been passed down as the North Dakota work ethic that we know today
371,"   Our farmers and ranchers take great pride in their productivity, and they should"
372," In spite of that record-breaking drought, a global pandemic, a federal administration that seems bent on opposing our state, our farmers and ranchers have continued to show the way and why they lead in feeding the nation"
373," As of this last year's harvest, North Dakota continued to lead the nation in edible beans, canola, flaxseed, and of course, very sweet that we lead in honey"
374," Remaining the top five, barley, chickpeas, oats, sugar beets, rye, sunflowers, and wheat"
375," Corn, wheat and soybeans are still our top three crops"
376,   And our citizens have always been innovators
377, Our farmers have always been leaders
378, They've always been driving their productivity forward
379,  And this can be seen by the Grand Farm project here in Cass County
380," Just this week, along with over a dozen legislators that were present, we announced that Grand Farm will receive a $10 million grant"
381," And this is something that had been proposed in our Accelerate ND, the legislature approved it in November"
382, It's going to be matched with private dollars to take at a national and international level for this area to lead the world in autonomous ag technology
383,"   The opportunities for collaboration using the Grand Farm vision, tying together NDSU, our Extension, which touches every county in the state, the huge private sector investments that we have in agriculture and agriculture automation and investment in technology here in our state"
384," We've got a potential to transform agriculture here at home, and at the same time, address the workforce challenges that face the agriculture industry"
385," Our leadership in ag tech, it doesn't stop there"
386,"  Bushel, an ag tech software company located right here in Fargo, is a leader in digital infrastructure for the grain industry"
387, Their technology has led to the largest network of growers and grain buyers in the United States
388," Currently, more than 60,000 farmers, 2,000 grain handling facilities in the U"
389,S
390, and Canada are utilizing Bushel's innovative technology
391,"   In 2020, with the support of Commerce’s innovation and technology loan fund, Bushel was able to expand even further and add additional team members"
392," Bushel's CEO and co-founder, Jake Joraanstad, was helping lead this charge"
393, He's not able to be here in person today
394," But Bushel's vice president of product, Dane Braun, and director of engineering, Nathan Joraanstad, are here to represent the company as an example of how North Dakota can lead in ag tech"
395," Let's hear it for Dane, Nathan, and Jake, and the entire Bushel team"
396, You guys should watch out
397," The last time we announced a company at the State of the State, six months later it got bought for $9"
398,6 billion
399," But you guys are on a good roll, way to go"
400,"   ***    Our ag industry can thrive without a healthy energy – our ag industry, I'm sorry, can't, cannot thrive, especially today, without a healthy energy industry to provide stable baseload power, reliable natural gas, propane and other fuels"
401," And then also, they fuel those value-added plants, but it's also that energy is the value-added feed stock for creating fertilizer"
402,"  Likewise, on the flip side, our energy industry needs a healthy ag industry to survive"
403, Agriculture creates markets for our energy products and value-added products
404," We today support a $632 million and growing ethanol market in North Dakota across four plants, and that creates a local market for over 180 million bushels of corn"
405," Never before like we are right now, ag and energy need each other"
406," And we're so uniquely positioned compared to almost any other state because we've got these two powerhouse industries, ag and energy"
407, And they can work together
408,"  But what's happening to both of them, nationally there's a movement of capital away from traditional investments in both ag and energy"
409," These investments are based on what's called ESG, environmental, social, or governance metrics"
410," They're driving more than $45 million – not million, sorry"
411," Not B, T"
412," $45 trillion in capital away from our two largest industries at a time when we need it most, when those industries need to be innovating, ESG is a form of regulation"
413," It's a form of shareholder pressure, which is taking that innovation away"
414,"   According to the projections from the United Nations, global food production is going to need to double by 2050 to meet the demands of a growing global population, both for bodies and increase in need of protein"
415,"  Likewise, our energy industry is vital for ensuring our future survival"
416, Our nation is losing baseload energy production at a time when we need uninterrupted power
417," And again, the policies are trying to disrupt the things that have allowed us as a nation to never worry when we flip on a light switch because we've all spent our whole life knowing that without even thinking about it, we've had the best grid in the country"
418,  So Lieutenant Governor Sanford and myself and legislators and dozens of other people worked last spring
419, There was a dozen bills passed by the 67th Legislature to support ag and energy production
420," Bills that created the new Ag Diversification Fund, the Clean Sustainable Energy Fund"
421, These were historic and they're a great start
422, We recognize that there's even more opportunity in North Dakota
423," That's why in May of last year, we announced a goal of making North Dakota the first carbon neutral state in the nation by the end of the decade"
424,"  Of the 50 states, ours is the best positioned to help our nation and the world transition to a carbon constrained future"
425," And at the same time, providing reliable, resilient, affordable, clean energy for our children and grandchildren"
426, We can do both
427," In North Dakota, it is “and,” not “or"
428,” We don't have to give up stable baseload
429, We don't have to give up destroying our economy
