,0
60,"As of today, we’ve worked with legislators to introduce 59 pieces oflegislation to tackle our day one agenda"
61,And we’ll be submitting a package of 25 budget amendments to reflect ourbipartisan priorities
62,We’re addressing issues that are critical to the future of this commonwealth
63,And that every member in this chamber can get behind
64,Virginians have given us a license to lead
65, They have charged us all to deliveron a Day One agenda
66,We know on some issues there’ll be deep disagreement
67,But I believe this chamber is big enough for us to talk through ourdifferences
68, And there is more that binds us than divides us
69,For we all share a common goal to leave a better Virginia for our children
70,We’re going to start by investing in Virginia classrooms
71,Education is the key to opportunity
72, The means by which all children and theirparents can realize their greatest dreams
73,Virginia schools have a lofty reputation
74, But lately we’ve not lived up to thatreputation
75,"In fact, our education standards for math and reading are now the lowest inthe nation"
76,Unelected political appointees lowered standards which inevitably led to adecline in student performance
77,"60% of our students don’t meet national proficiency standards, including over70% of Latino students, and over 80% of black students, failing to meetstandard on the math NAEP tests"
78," Remarkably, despite these dramaticdeclines noted by the National Center for Education Statistics only oneVirginia school has been deemed failingbecause accreditation standards were lowered"
79,Starting now we’re ending the accountability shell games intended to makeus feel good but amount to the often stated “soft bigotry of lowexpectations
80,”Let’s stop cheating our kids
81,On this we should join arms and purpose together so that when our time hereis done we’ll collectively have raised education standards from the lowest tothe highest in the nation
82,I’m also calling for $150 million to help us meet our goal of starting 20 newcharter schools
83,"Whether they’re called charter schools, lab schools, or schools of innovation– it doesn’t really matter"
84,I don’t care what we call it I just care that we do it
85,We’re joined today by the students of Green Run Collegiate Charter School inVirginia Beach
86, Green Run Collegiate shares a facility with Green Run HighSchool
87,They have an innovative curriculum
88, They provide access to every child in theschool district to attend the collegiate program
89, They’re thriving and theirparents are thrilled
90,Please join me in welcoming these future Virginia leaders to ourcommonwealth’s capitol
91,We’re going to build partnerships between the commonwealth and our greatuniversities to create lab schools of excellence
92,It could be a lab school in Southwest Virginia in partnership with UVA Wise
93,It could be an entrepreneurship or entertainment industry-focused schoolpartnering with one of our amazing historically black colleges anduniversities
94,Or a partnership with Old Dominion University for opportunities in offshorewind development or maritime projects
95,"When it comes to the education budget, I’ve heard consistent bipartisanagreement from all of you that the budget you’ll pass, and that I’ll sign willreflect a record investment in education including a significant boost inteacher pay"
96,With the exception of a parent or guardian no one impacts the future of ayoung child more than a quality teacher
97,We will attract quality professionals to Virginia schools
98, And we will payteachers as the professionals they are
99,We must also recognize that the people most responsible for a child’seducation are parents
100,"My message to parents is this,You have a fundamental right, enshrined in law by this General Assembly, tomake decisions with regard to your child’s upbringing, education and care"
101,And we will protect and reassert that right
102,"Hear me clearly when parents are empowered and engaged, a child’s life isenhanced"
103,I’ve heard the concerns of parents about curriculum
104,"Virginia parents want our history – all of our history, the good and the bad tobe taught"
105," And they want their children to be told how to think, not what tothink"
106,That’s why we should not use inherently divisive concepts like Critical RaceTheory in Virginia
107, And why we should not be teaching our children to seeeverything through the lens of race
108,That’s also why I want to give parents the right to be informed before theirchild is exposed to sexually explicit materials
109,"Please, send me the same bill you passed on a bipartisan basis in 2017 and Iwill sign it"
110,"The classroom environment must be safe, so children can learn"
111,I’m asking members of this general assembly to prioritize school safety byputting a school resource officer on every campus
112,I also ask you to join me in protecting students from sex traffickingorganizations that recruit them on and off campus
113,Let’s train educators to see the signs of trafficking
114, And to stand in the gapfor children at risk of being preyed upon
115,Let’s also involve local law enforcement agencies in the approval of schoolsafety audits
116,And whenever someone preys upon a child in a Virginia school --- we mustrequire it to be reported to local law enforcement for investigation
117,No more cover-ups
118, No more sweeping it under the rug
119, Parents deserve toknow if their child is at risk
120,"Schools exist for the educational benefit of children, and for that reason theymust remain open"
121," I strongly encourage everyone to get vaccinated forCovid-19, and get the booster"
122,"As we battle covid, its parents that should decide the health measures takenfor their children"
123,That is why I signed an executive order that allows parents to opt out of maskmandates in schools
124, This is a matter of individual liberty
125,"Again, this body passed a law that protects parent’s fundamental right tomake decisions concerning the upbringing, education, and care of theirchildren"
126,And health care workers should get to make those decisions too
127,And I will continue to oppose President Biden’s COVID vaccine mandate forhealth workers as we continue to fight a crisis of staffing in Virginia’shealthcare system
128,Our fight against COVID
129,That means no more mandates and no more shut downs
130, As I said onSaturday it means Virginia is open for business
131,It also means the science since the beginning of the pandemic has not beenstatic
132, We now have therapeutics better testing protocols and fortunately aless severe variant
133,And of course we have vaccines
134," It means, educating our friends andneighbors and encouraging them to get the vaccine and the booster"
135,There are 1
136,6 million unvaccinated Virginians today
137,"And speaking to you as your Governor, I’ll never tell you what you must do"
138,But speaking to you as a friend and a neighbor I strongly encourage you toget the vaccine
139,The data is clear people who do not get the vaccine are four times as likely tobe hospitalized
140,"The vaccine will not only help keep people out of the hospital, it will also keeppeople working, earning a paycheck and growing our economy, somethingthat has to remain a top priority for us all"
141,Our Day One Plan will jump-start jobs
142,We’re going to repeal needless regulations
143, We’re going to invest in jobtraining
144, We’re going to foster innovation
145, And we’re going to win thecompetition for jobs and corporate re-locations
146,I support a significant investment in mega-sites
147,"To make sure we don’t lose the next advanced battery manufacturing plantafter seeing several go to Kentucky, Tennessee, North Carolina and Georgia"
148,And while we’re at it let’s broaden the baseball stadium authority to includefootball
149, And perhaps we’ll get one of those too
150,I want our rural Virginians to know we’re spreading prosperity far and wide
151,And rural Virginia won’t be left behind
152,"We’re not only bringing jobs, we’re bringing high-speed broadband"
153,Every governor for the last decade has stood in this chamber and told youthat rural broadband was a priority
154, This time we’re going to get it done
155,We’re also going to make certain that key projects at our ports and ourhighways are completed
156,"So the message is clear, if your cargo container ships is stuck off the coast ofanother state come to Virginia"
157,We’re ready for your business
158, And we won’t make supply chain problemsworse with regulatory red tape
159,"And let me be clear, I believe in the fundamental right to work"
160,If anyone tries to bring me a bill that creates forced unionization it will meetthe business end of my veto pen
161,"The states around us have created more jobs, grown their economies faster,and took steps years ago that we must take now, lower taxes, business-friendly regulations, workforce development and more"
162,"This is a real competition, and to win, we have to “play to win"
163,”One of the other challenges businesses face especially small businesses isthe high cost of providing health care for their employees
164,"Over the last three years, you sent the governor eight versions of anassociation health plan bill to make it easier for workers to get health care"
165,It was vetoed eight times
166, Pass that bill again and I will sign it
167,"Virginians are struggling with the high cost of living, in a commonwealth withskyrocketing housing costs, rising fuel prices, and the silent wage theft ofinflation"
168,There are economic fundamentals we don’t control in Virginia – that must bedealt with at the federal level
169,But Washington continues to fiddle in the face of real supply chainchallenges
170, And allows our nation to be overly-reliant on China for criticalgoods and services
171,But there is one vital thing we can do to help Virginians
172," And that is removesome of the tax burden --- added on top of rising prices for groceries,gasoline and housing"
173,That’s why I support suspending the recent gas tax increase for a year andfully eliminating the grocery tax immediately
174,There’s bipartisan support for eliminating the grocery tax
175," Together, we willgive Virginians real relief"
176,We also need to give Virginians a real break on their personal income tax bydoubling the standard deduction
177, And providing the largest tax rebate inVirginia history
178,These tax cuts benefit the people who need it the most
179,"And represent the largest tax relief ever given to the people of Virginia $1,500this year for the typical Virginia family"
180,"But beyond the economic implications of this package, I believe we have aspecial obligation to a group of individuals that have served our country withdistinction our military veterans"
181,Those who risk life and limb for country and community don’t do it for thepay
182, They do it because service is in their blood
183,"The care and support of our veterans, have always transcended partisanpolitics"
184,That’s why I’m asking this General Assembly to act on something long talkedabout
185,"Let’s eliminate the tax on the first $40,000 in military retirement pay together"
186,Anyone who wears the uniform risks their life each day on the job
187," And thisincludes police officers, firefighters, EMTs, every first responder that keepsus safe"
188,We’re in a fractious era and no group of individuals is under greater scrutinytoday than our law enforcement
189,A culture of lawlessness has filled the void in Virginia with violent crime onthe rise
190,"In November, Police Officer Michael Chandler of the Big Stone Gap PoliceDepartment was violently gunned down by a vicious criminal"
191,Incidents like this are all too common today
192,We’ll never know the depth of his loss to his family but we grieve with themand pray for them
193,"In Virginia, we must stand with our law enforcement agencies"
194," And therefore,I’m asking you to fund our police to protect our communities"
195,Officer Michael Chandler’s widow --- Natasha Chandler is also a member oflaw enforcement
196," She’s a Wise County Deputy Sheriff who even after losingher husband, insisted on returning to serve"
197,She’s watching this afternoon
198,"Please join me in recognizing the sacrifice that her husband, Michael, madeon our behalf"
199,"The budget submitted to this General Assembly includes pay raises fortroopers, sheriffs’ deputies and corrections officers"
200,Those are strong first steps I know we all support
201,But we need to provide more funding for our police departments
202, And morefunding for training and equipment
203,"Together, we should dedicate $100 million in ARPA funds to a training andequipment grant program for law enforcement"
204, And provide capital fundingfor a new state police training facility
205,"Furthermore, I’m asking you to dedicate $26 million in state funding for policedepartments"
206, But only in localities that are increasing funding for their policedepartments
207,We’ll also fund community violence intervention by dedicating at least $5million to Operation Cease Fire
208,It’s time to take down the temperature around discussions of policing
209,The solution is constructive engagement and dialogue
210, Not inadequatefunding which creates more lawlessness
211,"And when it comes to lawlessness, I want to be crystal clear"
212,If we won’t tolerate it in communities across the commonwealth then wecertainly won’t tolerate it within a state agency
213,"On Saturday, I fired the entire parole board"
214,And I asked Attorney General Miyares to begin an investigation into whathappened there
215,"The violations of law and the Constitution, the unconscionable refusal tonotify families, of victims about pending decisions to release murderers, weresimply unacceptable"
216,We will not accept selective violations of our constitutional rights
217, We willprotect all of them
218,We don’t get to pick and choose the parts of the Constitution we want topreserve and protect
219,"In order for our government to work for the people, we must also reform theinstitutions of government that fail to serve the people"
220,I’ll admit I’ve never run a government agency
221, But I know something aboutrunning a business
222,And we’re going to bring business efficiency to government bureaucracy
223,That’s why I appointed a Commonwealth Chief Transformation Officer --- tooversee government transformation
224,"We will make government more responsive, more efficient, and moretransparent and we’ll start by fixing the Department of Motor Vehicles andthe Virginia Employment Commission"
225,"Furthermore, we will be innovative in leveraging federal transportation fundsto address the challenges of growth and gridlock"
226,"In Virginia, we are going to build roads, bridges, rail lines and utility lines"
227,We are going to be better prepared for weather events that strain ourhighways and the electric grid
228,And we will marshal our resources to make our infrastructure the mostreliable in the nation
229,"As I travel Virginia, I remain in awe of the raw natural beauty of ourCommonwealth"
230,"The mountains, waterways, beaches, parks, farm land, livestock, vineyards,and natural resources testify to our Creator’s artistry"
231,I deeply treasure the natural beauty of Virginia
232, And my administration willdedicate itself to protecting and promoting it as a core principle of ourservice
233,That’s why we will end the dumping of raw sewage in the James River onceand for all
234,I also support fully funding best management practices on our farms in orderto protect our soil and water from the Chesapeake Bay to the Jackson River
235,And we are going to see the cleanup of the Chesapeake Bay to the finish line
236,Coastal resiliency is critical to me
237,And it’s critical to our nation because of our Port and military assets inHampton Roads
238,That’s why we’re going to create the Coastal Virginia Resiliency Authority tobattle rising seas and make sure the federal government does its part too
239,Let me state our goal
240,Let’s work together in partnership
241, To build a government as virtuous as ourpeople
242, One that serves
243,You don’t have to look too far to find examples of that spirit among thepeople of Virginia
244,I met a veteran of our military on the campaign trail by the name of NatashaBarijon 
245,She’s an immigrant
246," And like so many first generation immigrants, she lovesthis country with a passion few can understand though certainly ourlieutenant governor can"
247,Natasha knows what life is like in other parts of the world
248,Which is why tears flowed down her face when she told me about her journeyto America her pride in serving in our military and the hopes and dreams shehas for her daughter to grow up in a better America
249,Natasha represents the best of America
250,She may not have been born here but she is every bit American as someonewho was
251, Because she has lived the ideals of this great land
252,Natasha is also watching today
253,Please join me in recognizing her service to our country and her dreams forher daughter
254,Virginia is home to heroes
255, Many living and many who lie in eternal rest
256,"I attended the funeral of one such hero last month, in Virginia Beach – theCommanding Officer of SEAL Team 8, Brian Bourgeois"
257,Brian could light up a room with his laugh and he could put his subordinatesat ease during the most tense moments
258,Translations  ▼He gave his life in service to freedom
259," And he left behind a wife, Megan, andfive children"
260, One of which – Barrett – led us in the pledge of allegiance onSaturday
261,What price would we in this room put on freedom?For some freedom is so precious they would offer everything in its defense
262,Those of us who live in the freedom they so valiantly protect must live livesworthy of their sacrifice
263, Set aside petty divisions
264, Set aside ego and self-advancement
265," And join together to make this Virginia we love better, stronger,freer"
266,"My friends in this esteemed legislature, I’m inspired to be with you thisafternoon"
267, And to be working with you to build a future of limitlessopportunity and strengthen the spirit of Virginia
268,"Thank you, God bless you, and may God bless the Commonwealth of Virginia"
269,# # #Return to topGovernor
270,Virginia
271,govVirginia
272,govGovernor of VirginiaGlenn YoungkinPrivacy PolicyTranslation DisclaimerContact
0,"Governor Phil Scott Delivers 2022 State of the State Address | Office of Governor Phil Scott3/20/22, 9:49 PMVERMONT OFFICIAL STATE WEBSITESTATE OF VERMONTO!ce of Governor PhilScott SEARCHCONTACTPRESS RELEASE (/PRESS_RELEASES)GOVERNOR PHIL SCOTT DELIVERS 2022 STATE OF THESTATE ADDRESS05 JANUARY 2022Montpelier, Vt"
1," - Governor Phil Scott today delivered his State of the State address to the GeneralAssembly, outlining his priorities for the 2022 legislative session and reporting on the progress ofthe last year"
2,The Governor cited the unique opportunity state government has to make transformativeinvestments that build a stronger future for Vermonters
3," He once again highlighted the criticalneed to work together to support Vermont’s workers and grow the workforce by investing intraining, education, housing and recruitment, while working to make Vermont more affordable forthose already here"
4,“This is the moment we’ve been waiting for and working towards
5," We’ve been making headway onthese issues for the last ﬁve years, putting ourselves in a position to reverse our workforce trends,revitalize every county in our state and secure the future we’ve envisioned: One where Vermonterscan ﬁnd a good job, a good school, and an affordable home in each of our 14 counties and 251 cities,towns and villages"
6, Where kids in the smallest communities have as many opportunities as kids inthe largest
7, Where young families can afford to enjoy all our state has to offer
8," And where a strongeconomy generates the tax revenue to easily serve all people, protect the vulnerable, and invest inthe things we care about most"
9,"”Governor Scott highlighted the importance of investing in education to put kids ﬁrst and supportthem from cradle to career, focusing on expanding and strengthening afterschool programs, earlycare and learning and trades training, while working to address learning loss caused by pandemichttps://governor"
10,vermont
11,"gov/press-release/governor-phil-scott-delivers-2022-state-state-addressPage 1 of 15Governor Phil Scott Delivers 2022 State of the State Address | Office of Governor Phil Scott3/20/22, 9:49 PMrestrictions"
12,"The Governor also emphasized the need to invest in safe and healthy communities, committing tofund additional support for mental health systems and to further address the overdose epidemic,while supporting public safety and helping communities grow with signiﬁcant investments in ourdowntowns, infrastructure, and focus on smart regulatory reform"
13,The speech concluded with the Governor calling on all elected ofﬁcials to rise above election yearpolitics and focus on doing the work Vermonters have entrusted to them
14,"A transcript of Governor Scott’s address is included below:Madam President, Madam Speaker, Mr"
15," Chief Justice, members of the General Assembly, and fellowVermonters:It is our tradition at the opening of the legislative session to come together and chart our course forthe work ahead"
16,"Whether in times of peace or war, prosperity or depression, those who came before us felt the samehope and optimism we share today, ready to do the work to take on new problems and solve thosethat have eluded us for years"
17,It is a day I have been a part of many times
18," I have delivered, presided over, or sat through 21 ofthese addresses"
19," And I have always felt that on this day, with all of us together, anything is possible"
20,"In this moment, we get to decide where we will focus over the coming months, which challengeswe’ll work on and those we’ll set aside to do what is best for our fellow Vermonters"
21,***It has been almost two years since we were last together in one room
22," I know your decision tolegislate remotely was a difﬁcult one, but it was the right one, for now"
23, And it proves that ourgovernment – through great adversity – can and will move forward
24,"But I think most agree remote legislating doesn’t have the same energy and emotion, comradery,cooperation, and occasional conﬂict that are essential for good policy making"
25,"And it’s left many feeling a bit nostalgic for the chance to see friends, even those we don’t alwaysagree with; for the ideas that come up in cafeteria conversations and go on to become bills and thenhttps://governor"
26,vermont
27,"gov/press-release/governor-phil-scott-delivers-2022-state-state-addressPage 2 of 15Governor Phil Scott Delivers 2022 State of the State Address | Office of Governor Phil Scott3/20/22, 9:49 PMlaws; and for the privilege to be recognized on the ﬂoor, to represent your district, to make yourcase, and to know that the voice of your constituents has been heard"
28,"Friends, we will get through this and be back together soon"
29," But for now, I know we will ﬁnd a wayto take on our challenges, to see them through, and to make a difference for those we serve"
30, ***There is no doubt the last 21 months have been difﬁcult
31," But if we are willing to make the most ofthe silver linings, there is much to be gained"
32,Thanks to the work of our Congressional Delegation – especially Senator Leahy – we’ve receivedbillions in federal aid
33," And with that aid, we came together to fund signiﬁcant needs"
34,"We rolled up our sleeves to achieve the highest vaccination rates in the country and then kept themrolled up, went to work, and passed historic investments in housing, broadband, climate change,water and sewer, and economic recovery – dedicating over $600 million to transform communities,large and small, across the state"
35,"I am pleased to report that nearly half of this funding has already been approved for release, withpublic servants in just about every agency moving projects forward every day"
36, And that is on top ofthe more than $500 million we spent on infrastructure through our typical funding sources
37,These investments will help reverse decades of economic inequity in every single county
38,"This has put us on a new path, creating more opportunities for the future than most of us thoughtpossible just a few short years ago"
39,"For these reasons, I can report to you today that the State of the State is strong"
40,"And we are growing stronger every day, so that every new generation in every county and everycommunity is healthier, better educated, and more secure and prosperous than those who camebefore"
41,"***To get there, we must be clear about the challenges we face, the problems we must solve, and thepeople and places that need our help most"
42,https://governor
43,vermont
44,"gov/press-release/governor-phil-scott-delivers-2022-state-state-addressPage 3 of 15Governor Phil Scott Delivers 2022 State of the State Address | Office of Governor Phil Scott3/20/22, 9:49 PMContinuing to navigate out of this pandemic remains one of those issues"
45," We know the next severalweeks are going to be incredibly challenging across the country, and we’ll be focused on this issue"
46,"But for today, let’s focus on the future"
47,Because we have to learn to manage life with this virus and cannot let it derail us from addressingour most fundamental challenges: Our desperate need for more people in our communities andmore workers to ﬁll the tens of thousands of jobs available in Vermont today
48,"In January 2020, when the new virus was just a ﬂeeting mention on the nightly news, I stood beforeyou and shared my biggest concern: That for years our working-age population and the number ofkids in our schools had been shrinking unsustainably, creating deep economic inequity between thenorthwestern part of our state and everywhere else"
49,I reported at the time that only three counties had added workers while the other 11 had lost them
50,"Today, all 14 have lost workers, even Chittenden"
51," And Windsor, Windham, Caledonia, Bennington,Essex and Rutland are down 15% or more since their peak"
52," Statewide, we have seen our workforcedecrease by nearly 30,000 since 2010"
53,"It’s clear that while the pandemic didn’t create this problem, it has made it much, much worse"
54,"***The hardest part of addressing our workforce shortage is that it is so intertwined with other bigchallenges, from affordability and education to our economy and recovery"
55," Each problem makes theothers harder to solve, creating a vicious cycle that’s been difﬁcult to break"
56,"Speciﬁcally, I believe our high cost of living has contributed to a declining workforce and stuntedour growth"
57," As we lose Vermonters who cannot afford to live, do business, or even retire here, thatburden – from taxes and utility rates to healthcare and education costs – falls on fewer and fewer ofus, making life even less affordable"
58, With fewer working families comes fewer kids in our schools
59," But lower enrollment hasn’t meantlower costs and from district to district, kids are not offered the same opportunities, like foreignlanguages, AP courses, or electives"
60," And with fewer school offerings, it is hard to attract families,workers, and jobs to those communities"
61,"Fewer workers and fewer students mean our businesses struggle to ﬁll the jobs they need tosurvive, deepening the economic divide from region to region"
62,https://governor
63,vermont
64,"gov/press-release/governor-phil-scott-delivers-2022-state-state-addressPage 4 of 15Governor Phil Scott Delivers 2022 State of the State Address | Office of Governor Phil Scott3/20/22, 9:49 PMAnd for years, state budgets and policies failed to adapt to this reality"
65,***But here’s the good news: This is the moment we’ve been waiting for and working towards
66,"We’ve been making headway on these issues for the last ﬁve years, putting ourselves in a positionto reverse our workforce trends, revitalize every county in our state, and secure the future we’veenvisioned:One where Vermonters can ﬁnd a good job, a good school, and an affordable home in each of our 14counties and 251 cities, towns, and villages"
67, Where kids in the smallest communities have as manyopportunities as kids in the largest
68, Where young families can afford to enjoy all our state has tooffer
69," And where a strong economy generates the tax revenue to easily serve all people, protect thevulnerable, and invest in the things we care about most"
70,I am more optimistic than I have ever been that this future is within our grasp
71," But we have got towork together, so we do not squander this once-in-a-life time opportunity to truly transform ourstate"
72,"Five years ago, I said, “when you are in a hole, stop digging"
73,"” My friends, today I am happy to report:We are out of that hole, and we are sitting on a pile of bricks, mortar, lumber, and steel"
74,"So, let’s grab hold, and start building"
75,*** Now we know this will not be easy
76, It is going to take all of us committing to this goal and pulling inthe same direction
77,And I want to acknowledge up front that I will not have all the answers
78, Many solutions will comefrom local communities and legislative committees
79,You can expect proposals on my end to be geared towards workforce
80," Because whether it is trainingand recruitment, childcare, tax policy, housing, healthcare, infrastructure, or climate change, wemust reverse our workforce trends"
81,"And just so we are clear, for any legislation to have my support, it cannot make this problem worse"
82,https://governor
83,vermont
84,"gov/press-release/governor-phil-scott-delivers-2022-state-state-addressPage 5 of 15Governor Phil Scott Delivers 2022 State of the State Address | Office of Governor Phil Scott3/20/22, 9:49 PMIf we look at everything through this lens, if we have the discipline to stay focused and don’t getdistracted by the antics of an election year, I have no doubt we can succeed far beyond theincremental steps of a typical session and make signiﬁcant, lasting, transformative leaps forward"
85,"***So, let’s start with the people already here and do more to connect them with great jobs"
86,"First, our internship, returnship, and apprenticeship programs have been incredibly successful, notonly giving workers job experience, but also building ties to local employers"
87," To improve on thiswork, the Department of Labor assists employers to ﬁll and manage internships statewide and we’llinvest more to help cover interns’ wages"
88,And let’s not forget about retired Vermonters who want to go back to work and have a lot to offer
89, Ilook forward to working with Representative Marcotte and the House Commerce Committee onthis issue and may others
90,"Next, let’s put a greater focus on trades training"
91, And here’s why:We all know we need more nurses and healthcare workers
92," And as I previewed with SenatorSanders and Senator Balint earlier this week, I will propose investments in this area"
93," But if we don’thave enough CDL drivers, mechanics and technicians, hospital staff won’t get to work; there will beissues getting the life-saving equipment and supplies we need; and we will see fewer EMTs availableto get patients to emergency rooms"
94," If we don’t have enough carpenters, plumbers and electricians,or heating, ventilation, air handling and refrigeration techs, there are fewer to construct andmaintain the facilities in our healthcare system or build homes for the workers we are trying toattract"
95,"If we make smart changes to current policy, we can open the door to Career and TechnicalEducation, giving kids multiple paths to a lucrative career and ﬁlling these crucial jobs"
96,"But more importantly, we need to do more to encourage students to pursue these programs"
97," And Ican say from my own personal experience, it is not easy to choose the CTE track, even when it isyour passion"
98,"For far too long, we have not done enough to point students toward these great opportunities tobuild a real future for themselves"
99, It is time we end the stigma around CTE
100," Because the fact is,many of the smartest, most successful people I know are in the trades"
101,https://governor
102,vermont
103,"gov/press-release/governor-phil-scott-delivers-2022-state-state-addressPage 6 of 15Governor Phil Scott Delivers 2022 State of the State Address | Office of Governor Phil Scott3/20/22, 9:49 PMSo, let’s all recognize that it is just as important, valuable, and impressive to become an electrician,welder or EMT as it is to go to Stanford, Dartmouth or Harvard"
104,"***Our strategy to grow the workforce cannot just be about training, it must be about meeting theneeds of families"
105," That’s why my workforce proposals also include things like housing, affordability,and jobs"
106,"Twice over the last ﬁve years, we have passed the largest investments in housing in the state’shistory"
107,"Last year, we focused heavily on permanent housing for homeless Vermonters"
108," As a result, we havebuilt about 800 new affordable units with another 800 under development"
109," And we have helpedover 1,300 struggling families transition out of homelessness, giving them the dignity and securityof permanent homes to regain their independence"
110,"And to help with heating costs and reduce emissions, we are working to deploy the $20 million inweatherization funds passed last year"
111,"This is important but it is not enough, and it does not get at the heart of our problem: the lack ofdecent, affordable homes for middle income families"
112,"Without it, workers we have can’t afford to move up and the workers we want can’t afford to movein"
113,We must recognize housing policy is workforce policy
114," If you will work with me in budgetadjustment to allocate $80 million more, we can show we are fully committed to this cause"
115," And inthe budget I will present in two weeks, you can expect to see another $100 million – because it’stime get serious about putting the beneﬁts of a good home and a good investment within the reachof every Vermonter"
116,***Housing is not the only area that remains unaffordable
117, Our ﬁscal discipline over the last ﬁve years– including multiple budgets that did not raise taxes or fees – narrowed the gap between theincreasing costs of state government and growth in paychecks
118," But the fact is, Vermont is still ranked near the top of the list when it comes to tax burden and costhttps://governor"
119,vermont
120,"gov/press-release/governor-phil-scott-delivers-2022-state-state-addressPage 7 of 15Governor Phil Scott Delivers 2022 State of the State Address | Office of Governor Phil Scott3/20/22, 9:49 PMof living"
121," So, we should do our part to keep the costs of government policies from rising faster thanpeoples’ wages"
122," Because when these costs rise faster, we are pushing people down the economicladder"
123," But when take-home pay is growing faster than these costs, we are helping people move up"
124,"So, I will put forward a balanced and progressive tax relief package with a focus on those who needit, like retirees, middle income families and young workers"
125,We all want to see Vermonters take home more in their paychecks and for every family to havesome breathing room once their bills are paid
126," If we work together, we can make this happen thissession"
127," ***We know we need more workers, and that also means we need to keep the good jobs we have andadd more of them"
128,"That is why I will propose expanding the Capital Investment Grant program, which we created with$10 million last year, but we received applications for six times that amount"
