,0
33, I traveled to a warming center in Ashland during the ice storm
34," I found a friend of mine sitting in the corner with his dad, whose dialysis machine was plugged into the wall"
35," I watched as volunteers brought in meals, and a medical team from King’s Daughters arrived and walked family to family to make sure everyone was okay"
36," One month later, that same warming center was underwater as record flooding hit parts of Eastern Kentucky"
37," Days later, I went to Beattyville, which had been almost completely submerged"
38, I listened to one of our county judges describe an amazing helicopter rescue by our National Guard
39, Let’s take a moment to thank the National Guard for their heroic efforts this last year – I am proud to be your commander in chief
40," Months after Beattyville, I was in Nicholas County"
41," A historic flood had taken homes clear off their foundations, red Xs painted on their doors as a painful symbol that people could not return to their homes"
42," And then came December, with at least five tornados hitting on the same terrible night, one of which stayed on the ground bringing death and destruction for more than 200 miles"
43," The stories of that night are tragic, but they are also heroic"
44," I met a farmer in Taylor County who pulled multiple neighbors from the basements of their collapsed homes, clearing away enough debris to pull them out"
45, He told me one family called out: “Please don’t leave us!” And he didn’t
46," That man, Nevin Price, is with us tonight with his wife, Sherrie"
47, Let’s give him the round of applause that a hero deserves
48, Jeremy Creason couldn’t be with us tonight
49, Jeremy is chief of the Fire Department in Mayfield
50, He was among the first on the scene after a tornado leveled a candle factory with dozens of workers inside
51," I remember talking to Jeremy, the mayor and police chief just after midnight on that difficult night as they worked to save so many lives"
52," To all our first responders, the people of Kentucky thank you"
53,  2   Nothing I’d ever witnessed prepared me for the level of destruction I saw in Western Kentucky
54, One of the hardest hit places was my dad’s hometown of Dawson Springs
55," This is a place I know, a place that I love"
56," This was always a safe place for me, a place where my family sang hymns on my grandfather’s porch"
57," Miraculously, that home, that porch still stand, but just a block away everything is gone"
58," Seventeen people, from a town where bad things simply don’t happen, were lost"
59," My faith teaches me that while we struggle to understand the whys of human suffering, we can see the presence of God’s in the response"
60," Scripture (Galatians 6:2) tells us: “Bear one another’s burdens, and so fulfill the law of Christ"
61,”  We saw that in the actions of our people and in the outpouring of love and support from around the world
62," People from all over, many with little or no personal connection to Kentucky, have pledged millions of dollars to help the recovery and have volunteered thousands of hours"
63," Many others – including Lieutenant Governor Coleman, folks from the executive branch and LRC– rolled up their sleeves to give blood at drives like one sponsored here at the Capitol"
64," And when the First Lady started a toy drive, gifts poured in and piled up by the hundreds of thousands to make sure these kids who had already lost so much could have a good Christmas"
65,"  Britainy, I am so proud of your work"
66, I was changed by your toy drive
67," Passing out those toys, and in visiting with those families, I had at least two special moments"
68,  One was when I joined Coach Cal and Samaritan’s Feet to hand out shoes
69, A young boy lit up as I pulled out a new pair of blue sneakers
70," He immediately asked if he could put them on right there, right then"
71," We got them on him, and he jumped up and began running around, showing pure joy in a pair of shoes… just days after devastation"
72," And then there was Kara McKnight, a special girl I met at our Christmas celebration at Pennyrile Park"
73, It had been a tough month for her and her family
74," She lost her older brother, Logan, around Thanksgiving"
75, And then she lost her house in the tornado
76," My daughter, Lila, and I volunteered to be Kara’s personal shoppers, and I started handing her more and more board games and other toys"
77," When her hands were full, I started loading Lila up with more, just for Kara"
78, And that’s when it happened
79, She began to laugh
80," An amazing, special laugh I will always remember"
81," A laugh that reminded me that even in the darkness, there is wonderful, pure, joyful light"
82," Kara, her brother, Jett, and her parents, Ashley and Jason, are with us tonight"
83," And I know Logan is here with us, too"
84, Thank you to Kara and her entire family for their strength and for their goodness
85, The courage and compassion Americans and Kentuckians have shown for one another during our plight fills me with pride at being your Governor and also with certainty that we – as Team  3  Kentucky – have what it takes to meet this challenge
86, We are committed to being there for those who lost everything in these tornadoes
87, I appreciate President Biden’s support for our people during this disaster
88, He granted my request that the federal government pay for the entire cost of the first 30 days of cleanup
89," That’s a huge help, and I have requested an extension"
90, Because there’s so much more that needs to be done
91,"  As part of that effort, I am working with House and Senate members on fast-track legislation to help our impacted families"
92, This legislation directs $150 million to help our communities rebuild
93, Another $50 million would go to the region’s schools to help them recover and get them ready to provide the best possible education to the kids there
94, It provides additional tools to bring and keep jobs in these communities
95," And it shows that we – Democrats and Republicans, House and Senate, Executive and Legislative branches – will stand with these families"
96," So I want every family and community touched by these storms to know that I am with you, the General Assembly is with you, and the Commonwealth of Kentucky is with you, today, tomorrow and however long it takes"
97, We will rebuild
98," Every structure, every life"
99," Now, we cannot talk about the state of our commonwealth without addressing the ongoing COVID pandemic"
100," As I noted earlier, we’ve lost more than 12,000 of our fellow Kentuckians to this evil virus"
101," The nationwide death toll has surpassed 828,000"
102," Those are 828,000 children of God, missed and mourned by their communities and those who loved them"
103," And right now, we are seeing a severe, unprecedented escalation of cases due to a new variant we must take seriously"
104," In fact, today is the most new cases we have had in a single day during the pandemic"
105," Yet even with these concerns, I remain convinced that we can and will beat COVID, because in 2021 we gained the tools and knowledge we need for victory"
106," And in a point of pride we should all share, Kentucky and our people continued to take a leading role in this fight"
107," In late December 2020, I visited U of L Health as the very first COVID vaccines arrived, delivered by one of our very own UPS employees"
108," Later, I visited UPS Worldport; the workers there, proud Kentuckians and maybe a few misguided Hoosiers, continue to ensure these lifesaving Shots of Hope reach people here, throughout America and around the globe"
109, The testing and vaccine protocols developed here in the commonwealth with the help of partners like Kroger and Gravity Diagnostics have gone on to become national models
110," Think about, in little more than a year, we’ve built the most robust testing and vaccination networks in human history"
111," It was called the greatest logistics challenge since World War II, and we got it done"
112," In just over a year, we’ve vaccinated over 62% of every man, woman and child in the commonwealth, something that has never, ever been done before"
113," Right now, people can drive or even walk to one or multiple locations where they can receive, free of charge, COVID testing, or a vaccination, or a booster"
114, Get your booster
115,"  4  We still need many more of our people to choose to get vaccinated and boosted, but we can and should take pride in the fact that our vaccination rate has consistently been in the top three in our region and now nearly 75% of all Kentuckians 18 and older have received at least their first shot of hope"
116," My administration’s COVID response is and will always will be based on saving lives: not what is easy, not what is popular, but what is necessary and what is right"
117, That’s why we were one of the very first states to prioritize vaccinations for our educators
118, It’s how Kentucky was one of the first states to return to in-person instruction in every single school district
119, The rest of the nation later adopted our approach
120,"  And as our kids went back to in-person learning, they had the support of the First Lady’s Coverings for Kids"
121, That effort ensured that students across the commonwealth had a mask to wear to protect them as they learned
122," Individuals and businesses, including Ford Motor Company and Humana, donated more than 2-point-4 million masks"
123," Folks, COVID is our Spanish flu"
124, It is our plague
125, But we are strong enough to defeat it no matter how long it takes
126," Yes, in 2021 we faced a once-in-100-years pandemic that is the challenge of our lifetime"
127," On top of that, we have dealt with flooding, ice storms and deadly tornadoes"
128," Still, we never took our eye off the ball and worked every day to build a better future of our kids"
129," Along the way, we shattered every economic development record in the books! We attracted a record $11"
130,2 billion in private-sector investments
131," Even better, these investments will create more than 18,000 quality jobs for Kentucky families"
132,"  In September, we landed the largest single investment this state has ever seen"
133," At nearly $6 billion and 5,000 new jobs, Ford Motor Company and its partner, SK Innovation, are going to build the nation’s largest electric vehicle battery plants right here in Kentucky"
134, Bill Ford Jr
135," is Ford’s executive chair, and Henry Ford’s great-grandson"
136," He sat in my office and said, “Andy, this is the biggest step in the auto industry since the Model T"
137," And this is the biggest investment Ford has ever made, and we are making it in Kentucky"
138,” That’s when it hit me: Ford Motor Company – a company that is as American as America – was betting its future
139, And who did Ford trust enough to bet its future on? The people of the Commonwealth of Kentucky
140, And it is not just Ford
141, Pratt Industries is making its largest ever investment – a half-a-billion-dollars – in Henderson
142, This is the largest project in Western Kentucky in 25 years
143,"   5  Toyota continues to believe in us, investing over $461 million in electric vehicles and adding 1,400 direct, full-time jobs"
144," GE Appliances is expanding in Louisville, showing us that U"
145,S
146, manufacturing is back
147," In October, the company announced a $450 million investment and 1,000 new jobs"
148, Amazon operationalized its new $1
149,"5 billion Air Hub, creating 2,000 jobs in Northern Kentucky"
150, Ahlstrom-Munksjo located a second facility in Madisonville with a $70 million investment that will create more than 50 jobs
151," And Fidelity Investments in Covington, which was already one of Northern Kentucky’s largest employers, announced 600 professional jobs this summer"
152, These are world-class companies choosing us; some of the most sophisticated corporations on the planet betting their future on Kentucky
153, These are the jobs of the future and they are coming to every part of our state
154,  Kentucky is leading on electric vehicles
155," Ford and Toyota’s investments were joined by Firestone Industrial Products, creating 250 jobs in Whitley County"
156," We, Kentucky, are leading in agritech, with AppHarvest announcing four expansions in Morehead, Somerset, Berea and Richmond"
157," AppleAtcha, who is growing apples on abandoned coal mine property, is expected to create 2,000 full-time jobs in Inez"
158, AppleAtchah’s own Bernie Kosar – Super Bowl and national champion quarterback – is here with us tonight
159, Thank you Bernie for the work you all are doing to fuel our agritech industry and feed our people
160, Fresh Harvest continues to grow in Stanford and Enviroflight is thriving in Maysville
161," Other high-tech companies have made great strides, including Rajant in Morehead, which expanded its mesh telecommunications system, and Novelis, which opened its first new facility since 1982 investing over $300 million in Todd County"
162," Kentucky was already the worldwide leader in bourbon production, but in 2021 we saw the industry continue to expand, both in production and tourism"
163, We welcomed revivals like the Dant Family and Log Still
164, We celebrated exciting new players like Horse Soldier Bourbon in Somerset
165, These folks are the real deal
166," American heroes that, again, chose us"
167, They are investing hundreds of millions of dollars in Southern Kentucky to build something really special
168, We also applauded as stalwarts like Four Roses and Heaven Hill for cutting ribbons on expanded visitor centers
169," And I must say a special personal thank you to Secretary of Commerce Gina Raimondo, whom I personally worked with to remove harmful bourbon tariffs and ensure a bright future for a signature industry"
170," As you can see, the incredible economic leaps we are taking aren’t confined to just a few counties or a few cities"
171," And my pledge is that everyone will share in the coming prosperity, especially the regions and the neighborhoods that are far too often left out"
172,  6  Let me give you one of my favorite examples
173," A month and a half ago, I returned to Beattyville"
174," This time, it was not to respond to a natural disaster, but to welcome LION First Responder back to the community"
175," LION, which reopened its PPE manufacturing in the community; and it did so in the same building the company left in 2010"
176," What I saw that day was not just hope, it was progress; it was a step toward prosperity"
177, Here with us tonight representing LION are Diane Best and Patty Barker
178, Let’s thank them for investing in our Kentucky communities
179," So after a record year – one where we won, and we won, and we won some more – where do we go? The answer should be simple: forward"
180," With all that we have experienced this year, we should be over the fighting, over the bickering, over any games"
181,"  After this year, I am convinced that our role in government is not to move the state right or left, but to move it forward"
182," So this year, and in this session, we have a duty – a responsibility – to make the investments that can turn two years of great progress into 20 years of real prosperity"
183," In a little over a week, I will join you again to unveil a budget that does just that"
184,  I believe a budget is more than lines and numbers
185," It’s a values statement, and my upcoming budget will reflect our Kentucky values of family, faith, community and a deep compassion for our neighbors"
186," It will make historic investments in education, as world-class companies require a world-class workforce"
187," It will create a fund for investing in development sites, so that we attract the next Ford or Toyota"
188," It will invest in essential workers, like our Kentucky State Police, our nurses and our teachers, to ensure we can not only recruit, but retain these critical jobs"
189, It will ensure we remain a leader in agriculture technology in Eastern Kentucky and will build on our pharmaceutical footprint in Northern Kentucky
190, It will continue to deliver on our promise of a world-class airport in Paducah
191," It will continue to invest in infrastructure, with more water and sewer grants"
192, And we will continue to expand the Mountain Parkway to four lanes and construct the I-69 bridge
193, It will move us ever closer to the announcement – which I hope we can make next year – that we will construct a Brent Spence Companion bridge without tolls
194, And it will include a raise for all of our state workers
195," We simply cannot say that we respect and support our teachers, social workers and other state workers while removing their pensions and not providing them a raise in over a decade"
196, And I care enough for each and every one of them to get them closer to paying them what they are worth
197,"  7  Folks our time is here, and our future is now"
198, But for us to achieve our destiny we have to embrace it and work for it
199, President Abraham Lincoln a hero to this state and this country said it best: “You cannot escape the responsibility of tomorrow by evading it today
200,"” As representatives of the people of Kentucky, we are called at this crucial moment in our history to accept this great responsibility and to lead"
201, I know we can agree to work together to rebuild and recover
202, I know we can take the bold actions needed to move us forward
203,"  If we choose to act wisely, maybe if we choose to act kindly, then we can look back decades from now and see that it was this moment, right here, that made all the difference"
204," After standing in what used to be downtown Mayfield, after walking through what used to be Dawson Springs, after seeing the devastation of Bremen, I think we should all be changed people"
205, So let’s spend this legislative session focused on bettering the lives of our people
206, Let’s focus on restoring and repairing lives and buildings in Western Kentucky
207, Let’s focus on reducing the number of children or seniors who go to bed hungry each night
208, Let’s focus on bringing healing and recovery to those struggling with opioid and other addiction issues
209, Let’s focus on making sure our children are getting the very best education
210, Let’s work together to support our workforce to fill all the jobs coming our way
211, Let’s make sure that our incredible economic momentum reaches every corner of the commonwealth and every neighborhood in all of our cities
212," And let’s not devolve into anger, division, bitterness or hate ever again"
213, We’ve been called to be better people
214, And we should be
215," Scripture further guides us: “Let us not become weary of doing good, for at the proper time we will reap a harvest if we do not give up"
216,” We are too strong to give up
217, We must go forward
218, Our time is here; our future is now
219, God bless and God bless the Commonwealth of Kentucky
220, Thank you
221, ### 8  
