,0
83," And when I said I would do everything in my power to help our schools, I meant everything"
84, That’s why I’ve donated every penny of my salary as governor directly to our public schools
85," Almost $300,000 donated to more than 100 different schools across our state -- from Southside Elementary School in Elko to Basic High School in Henderson"
86,  5 And I want to take a moment to speak directly to parents and caregivers
87," Your voices, your involvement, your thoughts are an important part of great schools"
88, I will always support strong parent participation in making our education system the best it can be
89, I really believe that the future of our state is directly tied to the quality of our schools
90," Last year, I worked with the legislature to commit $200 million to get our students caught up after the pandemic"
91," This investment is going to summer schools, tutors, and other efforts to make sure our kids are back on track and ready to get ahead"
92," We’re also going to invest in teacher recruitment by providing nearly 4,000 future educators  with  stipends  and  tuition  assistance  to  help  address  the  teacher shortage"
93," Finally, we all know that you can’t learn on an empty stomach"
94," So, I’m announcing that we're investing federal dollars to ensure that our schools can provide free lunch for all students across the state for the next school year"
95," While we want to make sure our kids are cared for at school… we all deserve to be safe at home, at work and in our neighborhoods"
96, No exceptions
97, That’s why next I want to talk about something every Nevadan is concerned about
98, We’ve seen crime rates rise across the country and here at home
99," Whether it’s a 44% increase in homicides last year in Clark County, or an increase in robberies in Reno - it is unacceptable"
100, Here are some of things we are doing to turn things around
101," We banned bump stocks, closed the gun show loophole and now require common-sense background checks on all gun sales"
102," We secured nearly $12 million in federal funding to recruit more officers, prevent youth crime, and more"
103," And under my administration, the percentage of our state budget devoted to law enforcement is #1 in the country"
104,  6 But there are still some big holes we need to fill
105," For example, our state police make less than most municipal officers and as a result we have a shortage of State Police"
106,"  If  you’re  someone  who  is  interested  in  a  law  enforcement  career,  go  to DPS"
107,NV
108,GOV because we need you
109,"  And here’s my promise back –- when the legislature returns to Carson City, I will be proposing a salary increase, so we guarantee that Nevada state police are well-trained and well-paid"
110," And as we work at the state level, we need our local law enforcement agencies to evaluate the crime-fighting programs they have, while our courts and prosecutors help determine the best ways to reduce crime in their communities"
111, I have always supported increases in funding for our police to make sure they have the resources and training to protect and respect the communities they serve
112," As Governor, I will continue to partner with anyone and everyone – Democrat, Republican, or Independent – to make our communities safe and to make sure our police have the support they need"
113," I’ve talked about a lot of issues today: safety in our community, the cost of living, healthcare, and education"
114," But the truth is, a vibrant, growing economy with good paying jobs goes a long way towards solving many of these challenges"
115, That’s why I’ve been working to build a stronger and more diverse economic foundation for Nevada -- to help create an economy that works for you and Nevada families
116, This stadium is an example of just that
117," It’s created thousands of new jobs -- from construction to transportation, from small business suppliers to technical staff, from the tax dollars it generates, to the hotel rooms it fills"
118, This building represents one part of a more diversified economic future
119, And we’re building it together
120,"  7 Last year alone, Nevada added over 94,000 jobs to our economy"
121, We’ve been rated the state with the best economic momentum in the country
122, Over 100 startups launched in Reno in the last two years alone
123," And, yes, tourism is back"
124, Hotel room revenue is up and our newly expanded Las Vegas Convention Center is getting booked
125, That means jobs for our workers and tax revenue for our state
126, This didn’t happen by accident
127," During the pandemic we did everything we could to keep small businesses open, attract new companies to the state, and support our workers"
128,"  In December, I hosted the JobFest, which was attended by 2,100 Nevadans"
129," One hundred and eighty-two employers hired 251 attendees, all in just one day"
130," And those jobs aren’t statistics, they’re people, like the woman who came up to me after being unemployed for months"
131, She got hired on the spot and on that day her life – and her family's life – changed
132," When she cried and hugged me, it proved again what a good job means in a person's life"
133, Another huge economic growth opportunity for us is clean energy
134," With more sunshine than just about any state in the nation, Nevada is on the way to becoming the leading clean-energy economy in America"
135," Last year alone, we saw the launch of five new solar plants - increasing our state’s solar capacity by 36%, and now Nevada is ranked #1 for solar in the country"
136," Renewable  Energy  Tax  Abatements  have  created  12,000  construction  and  500 operational jobs with an average wage of more than $40 hour"
137," We’re investing in things like clean-energy school buses, which will be funded, in part, by fines on corporate polluters"
138," These aren’t just good jobs, they’re critical tools in the fight against climate change"
139," From the day I took office, I’ve worked to make sure Nevada is resilient as it tackles this serious threat"
140,"  8 Today, we’re monitoring our carbon footprint"
141, We’re investing in transportation electrification across Nevada
142," We’re implementing a plan to ensure that 50% of Nevada’s energy comes from clean energy by 2030, with net-zero greenhouse gasses by 2050"
143, But we can and we must do more
144, Climate change puts us all at risk
145," Drought, wildfire, Lake Mead’s record low, it affects us every day"
146,  Extreme heat is another one
147," That’s why this year, I'll convene members of my Cabinet, scientists, and climate leaders to create a statewide strategy for dealing with extreme heat"
148, We will continue leading the fight against climate change and creating good jobs in the process
149," Because a resilient, clean energy economy is a part of a strong, diversified economy"
150, And let’s not forget the essential role that small business plays in our economy
151, I know something about this
152, I was a small business owner myself
153," And I faced the struggles  that  come  with  starting  a  business,  praying  that  your  idea  will  be successful"
154, It was one of the most terrifying and most exciting periods of my life
155, Nevada business owners deserve a government that is invested in their success and stays out of their way
156, That’s why I stopped any increase in unemployment insurance taxes in 2022
157, It’s why  we  distributed  $100  million  to  thousands  of  organizations  and  small businesses to keep them going during the pandemic
158, And why I have worked to reduce unnecessary regulation
159," For  example,  today  I’m  announcing  a  bi-partisan  task  force  to  further  reduce barriers  when  it  comes  to  occupational  licensing"
160,"  Here  in  Nevada,  we  license everyone from barbers to private investigators and the system needs to change"
161," I’m also creating the first ever Nevada Small Business Accelerator Program -- to help new startups get off the ground and expand, putting Nevada at the forefront of emerging technologies"
162,"  9 And one more thing: To make sure more money drops to the bottom line, I will keep Nevada a low tax state"
163," The fact is, as we work to grow the economy, we need great roads, bridges, and highways to move materials and create jobs"
164," The  good  news  is  that,  today,  we’re  actually  ranked  number  1  of  all  states  in infrastructure, and we’re in the top 10 for our roads and highways"
165, That’s real progress
166, But we’re about to make another leap forward
167,"  Using dollars from the federal bipartisan infrastructure bill I supported, and our federal delegation delivered, we will invest $4 billion dollars to upgrade roads, bridges,  and  water  systems"
168,"  Over  five  hundred  million  for  new  broadband infrastructure, to make sure every Nevadan has access to high-speed internet"
169, Big new improvements to our airports and public transportation systems
170, And over $8 million dollars to try and get our hands around wildfire prevention
171," These investments -- overwhelmingly supported by Democrats, Republicans and Independents -- will create thousands of new union jobs, the building blocks of an even stronger economy"
172," And as we continue to move forward, we need to make sure no Nevadan gets left behind"
173, I’ve always believed the key to a good job doesn’t always have to run through the gates of a four-year college
174, That’s why  I’ve worked to create new career and technical training opportunities for students and those looking for retraining
175," We’ve already expanded STEM education, and apprenticeship programs, with over 30,000 students completing training since I took office"
176," And we’ve created new opportunities for over 10,000 high school students to begin earning their associate degree while finishing their high school diploma"
177,"  10 And last, but certainly not least, we know that skills training is essential to our workers and businesses"
178," A high school education isn’t enough, and we should recognize that it’s no longer “pre-school through grade 12,” but at least “pre-school through community college or other post high school training"
179,"” For that reason, I’m directing my Workforce Development Committee to explore ways to make community college or other apprentice and training programs free for more Nevadans by 2025"
180, I know we can get it done
181," Nevada, I have never been more optimistic about our state or where we are going"
182," Despite two difficult years that have challenged every one of us, again and again I’ve seen incredible acts of kindness, heroic acts of selflessness and a determination to never stop moving forward"
183," Family has never been more important – I know that’s true for me as I look over at my wife Kathy and my two daughters, Carley and Ashley"
184," Ultimately this is about making life better for the people we love – I think that’s true for all of us – when we get up each day, go to our jobs, provide for our kids, try to make budgets work, or care for a parent"
185," We’re  believers  --  that  problems  can  be  solved,  that  big  things  can  be accomplished – whether it’s a stadium that unites us, a new job that excites us, or a classroom that ignites something special in a young child, we’re united in our determination"
186," As I said in my opening, getting things done always works best when we come together – when we put aside party labels, put down our heads, and get to work"
187,  That’s the true Battle Born spirit that has propelled our state forward for the last 157 years
188," It is what I try to do every day as your governor, and with your help, it’s what will build an even stronger Nevada"
189, Thank you
190, ###  11 
